Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/checkprime/checkIsPrimeNumber?number=32561099429896575,1,0,74.17329200006861,74.17329200006861,74.17329200006861,74.17329200006861,5.0,0.0002791502949247973,0.0,74,74,74,74,74,74,74,74,74,74,74
GET,/checkprime/checkIsPrimeNumber?number=32579260128998027,1,0,55.74370899967107,55.74370899967107,55.74370899967107,55.74370899967107,5.0,0.0002791502949247973,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/checkprime/checkIsPrimeNumber?number=32602736196822614,1,0,58.316499999989446,58.316499999989446,58.316499999989446,58.316499999989446,5.0,0.0002791502949247973,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/checkprime/checkIsPrimeNumber?number=32614502584373930,1,0,1483.729750999828,1483.729750999828,1483.729750999828,1483.729750999828,5.0,0.0002791502949247973,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/checkprime/checkIsPrimeNumber?number=32653717957322998,1,0,60.13820799989844,60.13820799989844,60.13820799989844,60.13820799989844,5.0,0.0002791502949247973,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/checkprime/checkIsPrimeNumber?number=32680762999124178,1,0,233.77870900003472,233.77870900003472,233.77870900003472,233.77870900003472,5.0,0.0002791502949247973,0.0,230,230,230,230,230,230,230,230,230,230,230
GET,/checkprime/checkIsPrimeNumber?number=32687741329066006,1,0,106.30745900016336,106.30745900016336,106.30745900016336,106.30745900016336,5.0,0.0002791502949247973,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/checkprime/checkIsPrimeNumber?number=32745307159812735,1,0,252.03770799998892,252.03770799998892,252.03770799998892,252.03770799998892,5.0,0.0002791502949247973,0.0,250,250,250,250,250,250,250,250,250,250,250
GET,/checkprime/checkIsPrimeNumber?number=32760942810441579,1,0,59.451125000123284,59.451125000123284,59.451125000123284,59.451125000123284,5.0,0.0002791502949247973,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/checkprime/checkIsPrimeNumber?number=32791944470422377,1,0,66.5599999999813,66.5599999999813,66.5599999999813,66.5599999999813,5.0,0.0002791502949247973,0.0,67,67,67,67,67,67,67,67,67,67,67
GET,/checkprime/checkIsPrimeNumber?number=32794536455849088,1,0,74.6550420000176,74.6550420000176,74.6550420000176,74.6550420000176,5.0,0.0002791502949247973,0.0,75,75,75,75,75,75,75,75,75,75,75
